ID,Gender,Date of birth,School type,Occupation,Country,City,Status,Social status,Political views,Languages,Religion,Inspiration,What matters in people,What matters in life,Smoking,Alcohol,Avatar,Additional,Class,School type.1,Occupation.1,Status.1,Relationships,Languages.1,Religion.1,What matters in people.1,What matters in life.1,First post text
22532166.0,zhenskii,34747.0,!,university,ukraina,odessa,bezy..,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c623429/v623429166/50ba9/SJ3eloKf-Cg.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
215468352.0,muzhskoi,37091.0,gimnazija*,school,rossija,orsk,!,est_drug,monarhiczeskie,russkii*Azərbaycan dili*English*Français*,ateist,"Linkin Park, Dota 2",krasota_i_zdorove,slava_i_vlijanie,neitralnoe,neitralnoe,https://pp.userapi.com/c625330/v625330352/4bc9f/3mbQGqBy2iM.jpg,"15_nojabrja_-_pol_goda_kak_net_ego_s_nami_....__pomnite_maksima_veselym_i_zhizneradostnym,_pominaite_ego_dobrymi_slovami...._(mama)__uhodjat_te,_kto_dorog_i_lubim..._vnezapno,_bezvozvratno,_beznadezhno..._kak_trudno_serdcem_perezhit_ludskim,_i_osoznat..._(poczti_czto_nevozmozhno)..._kogda,_kazalos,_molodost_-_rascvet,_i_vperedi_putei_escze_tak_mnogo..._no_dogorel_zakata_jarkii_svet,_i_lish_odna_otkryta_im_doroga..._bessledno_sprjaczet_vremja_belye_sneg_proshedshih_let_i_dnei_davno_minuvshih,_korotkoi_zhizni_zavershen_probeg..._gospod,_kak_vidno,_zabiraet_luczshih...",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
464812034.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
141867011.0,muzhskoi,43150.0,,,belarus,minsk,,,umerennye,,,muzyka so smyslom. nekotorye knigi. sovety druzei,,,neitralnoe,neitralnoe,https://sun9-5.userapi.com/c840429/v840429766/75852/LaO4gYVSvvk.jpg,,1,kolledzh*,!,!,!,russkii*English*,pravoslavie,dobrota_i_czestnost,samorazvitie,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
199176196.0,zhenskii,43405.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c846520/v846520406/4584d/v488TnlWA60.jpg,,1,!,!,otpravka_tolko_novoi_pocztoi!!!!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
451115013.0,muzhskoi,!,,,rossija,kazan,,,!,,,!,,,!,!,https://pp.userapi.com/c841128/v841128203/258d0/rwNNmmy2F_A.jpg,,1,!,work,set_razlivnyh_napitkov🍺🍻_tolko_dlja_lic_18+,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
444954630.0,muzhskoi,!,,,kazahstan,taldykorgan,,,!,,,!,,,!,!,https://pp.userapi.com/c834401/v834401559/136c0e/nv-mEQHQxHQ.jpg,,1,!,!,zhivem_odin_raz,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
161077256.0,muzhskoi,36088.0,,,ukraina,dnepropetrovsk_(dnepr),,,ultrakonservativnye,,,Rap,,,kompromissnoe,neitralnoe,https://pp.userapi.com/c841639/v841639897/4af7f/hH5xUUiyD2c.jpg,,1,!,work,I_Don’t_Want_To_Die_In_New_Orlean📸,!,English*russkii*ukraїnska*,svetskii gumanizm,dobrota_i_czestnost,karera_i_dengi,poka_na_bloke_temno💸
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
137367564.0,muzhskoi,43452.0,,,rossija,kazan,,,!,,,!,,,!,!,https://sun9-5.userapi.com/c840733/v840733614/54dce/EryVjdcRyUs.jpg,,1,!,university,meczta_-_cel_-_realnost!,ne_zhenat,russkii*English*Deutsch*,pravoslavie,!,!,"bolee_160_predprinimatelei!_#vvs_smk__vtoroi_vyezdnoi_seminar_smk!_👌otel_molodezh_👌dengi_💰__obuczenie_👌dvizhuha_procvetanie_👌razvitie__i_eto_tolko_naczalo!_kogda-to_nasha_komanda_naczalas_s_pary_czelovek._seiczas_eto_uzhe_sotni_parnei_i_devushek_v_raznyh_gorodah_rossii,_eto_takie_meroprijatija_i_mnogoe_drugoe!"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
68913166.0,muzhskoi,31721.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c830409/v830409702/bf77f/ZbdhEqJzkRg.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
30812174.0,muzhskoi,!,,,rossija,czeljabinsk,,,!,,,!,,,!,!,https://pp.userapi.com/c845021/v845021860/37934/io2aEVw2gss.jpg,,1,!,work,"blizhe_vsego_k_planete_malenkogo_princa_byli_asteroidy_325,_326,_327,_328,_329_i_330.",!,!,!,!,!,"pravilnaja_versija_grafona_pro_vagony._gtrk_""uzhnyi_ural""_😊"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487473168.0,zhenskii,35518.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c845218/v845218278/50709/7NMxJ4A9AnU.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
150657043.0,muzhskoi,32090.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c638827/v638827043/3d079/dAwZCzN5hvc.jpg,,1,!,!,"postaviv_zhizn_na_kon,uznaesh_o_sebe_czto_to_bolshee",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
486459411.0,zhenskii,29832.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c830409/v830409157/fa8c2/e-qvGDNHRE4.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
458053654.0,muzhskoi,851.0,,,velikobritanija,London,,,socialisticzeskie,,,Crazy Mega Hell,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c840327/v840327612/86138/kFb9vIc4kyQ.jpg,,1,!,school,Bak_is_dead_💀_I’m_hurt,!,!,islam,dobrota_i_czestnost,razvleczenija_i_otdyh,baklan_ty_budesh_zhit
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
463212567.0,muzhskoi,!,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c845020/v845020779/4842d/wrIzK27fke8.jpg,,1,!,!,"vseh,_kto_predal_—_prosczau!_vsem,_kto_ushel_—_zhelau_sczastlivogo_puti!_a_teh_kto_ostalsja_rjadom_so_mnoi_-_cenu,_lublu_i_uvazhau!",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
436529175.0,zhenskii,37809.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c844321/v844321907/49a22/KDJ9XKHItVA.jpg,,1,!,!,3_sezon_ulica_zhdem_!!!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
212183069.0,muzhskoi,36408.0,,,kazahstan,pavlodar,,,!,,,!,,,!,!,https://pp.userapi.com/c638929/v638929069/2d218/9uF8LJO6J1k.jpg,,1,!,university,!,!,russkii*English*,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
399530015.0,muzhskoi,43442.0,,,rossija,orehovo-zuevo,,,!,,,!,,,!,!,https://pp.userapi.com/c845018/v845018110/4c2f3/KGtcG7qg98k.jpg,,1,!,!,"dlja_menja_uzhe_stanovitsja_normoi_to,_czto_vse_predaut_i_rano_ili_pozdno_uhodjat_k_drugim",!,!,!,!,!,"a_v_konce_puti_vse_objazatelno_budet_zashibis.__i_esli_v_nastojasczii_moment_tebe_tjazhelee,_czem_dazhe_neludjam_v_novigrade_-_znaczit,_konec_tvoego_puti_escze_ne_nastal."
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
411717664.0,muzhskoi,43173.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c831109/v831109214/9e41b/IRWoZM3Fo_s.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
188907554.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
156391462.0,muzhskoi,43352.0,,,rossija,Хabarovsk,,,!,,,!,,,!,!,https://sun9-2.userapi.com/c840425/v840425982/4228e/1mJCogr6dag.jpg,,1,!,school,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
6107180.0,muzhskoi,!,,,rossija,podolsk,,,!,,,!,,,!,!,https://pp.userapi.com/c846123/v846123276/3e169/h8n4f1Eqfug.jpg,,1,!,university,gde_ja?_kto_ja?_kuda_ja?__ja_otrezau_ot_sebja_czasti-vse_eto_betsja_v_bessilii_ob_pol._(C),!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
78092338.0,muzhskoi,27668.0,,,rossija,moskva,,,indifferentnye,,,izmenenija,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c5162/u78092338/a_d055adff.jpg,,1,!,!,eto_vse_mne?_-_tebe!_-_a_za_czto?_-prosto_tak!,ne_zhenat,!,svetskii gumanizm,um_i_kreativnost,nauka_i_issledovanija,podpisyvaites_v_gruppu._na_avatarke_shahterka_nashla_zoloto_😂_—_eto_iz_klipa_👍_#shahter_#zoloto_#slova_#stereotipy_#serdce_#son_#postel_#budilnik_#mir
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
296685618.0,zhenskii,37891.0,,,belarus,sczuczin,,,!,,,!,,,!,!,https://pp.userapi.com/c845124/v845124097/4ad93/9_PET7rlcmA.jpg,,1,!,school,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
452032564.0,zhenskii,43386.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c847018/v847018403/9f52/BcoQlqSSN5k.jpg,,1,!,!,!,!,!,!,!,!,😪😫😭
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
333154355.0,muzhskoi,43440.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c639817/v639817277/630d2/wviZurg-kiI.jpg,,1,!,school,Youtube?🤔,ne_zhenat,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
288749624.0,zhenskii,!,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c836435/v836435624/11a1b/0S_Xy3h4-z4.jpg,,1,!,!,!,!,!,!,!,!,"polina,_vot,_czto_by_ty_sdelala,_kogda_razbogatela..._uznai_otvet_zdes_http://vk.com/love1v#a120085164"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
241305656.0,zhenskii,!,,,ukraina,!,,,!,,,!,,,!,!,https://pp.userapi.com/c834300/v834300461/106590/PxkMRrECMkA.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
475574330.0,zhenskii,38139.0,,,azerbaidzhan,baku,,,!,,,!,,,!,!,https://pp.userapi.com/c845021/v845021371/45465/kbzl_D-gBm4.jpg,,1,ptu*,school,"avatarija_—_mir,_gde_sbyvautsja_meczty",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487198779.0,zhenskii,33741.0,,,rossija,moskva,,,umerennye,,,muzyka,,,negativnoe,kompromissnoe,https://pp.userapi.com/c824410/v824410229/133309/sgCbdNKTClE.jpg,,1,!,!,!,ne_zhenat,!,pravoslavie,umor_i_zhiznelubie,razvleczenija_i_otdyh,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
287430716.0,zhenskii,43362.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c622721/v622721716/16af6/wF_yrXkkN28.jpg,,1,!,work,✔✔✔oformlenie_vozdushnymi_i_gelievymi_sharami_✔✔figury_luboi_slozhnosti✔✔cifry✔✔bukety._📞_097_969_78_62._mkrn_ubileinyi_8.,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
368072769.0,zhenskii,43172.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
181082181.0,muzhskoi,43207.0,,,japonija,Kawasaki,,,!,,,!,,,!,!,https://sun9-1.userapi.com/c840536/v840536890/65aa9/XABmndIbwWs.jpg,,1,!,work,Just_die_with_aghony,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
367378506.0,muzhskoi,43229.0,,,uganda,!,,,!,,,!,,,!,!,https://sun9-8.userapi.com/c840423/v840423471/7d240/NSRUM_DcoSU.jpg,,1,!,work,izmenit_status,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
257843276.0,zhenskii,43169.0,,,rossija,tula,,,!,,,!,,,!,!,https://pp.userapi.com/c841535/v841535089/29081/gbvtu_T-8TI.jpg,,1,!,!,😏,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
124553295.0,muzhskoi,!,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c9314/u124553295/a_ddf8d200.jpg,,1,shkola-internat*,!,inogda_mne_hoczetsja_poterjat_pamjat_i_okazatsja_v_drugoi_strane.,!,!,!,!,!,"prover_familiu_kf,enby_na_saite_i_uznai_czto_ona_znaczit_http://vtz8615.tainafamilycenter.ru"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
387620943.0,muzhskoi,!,,,rossija,soczi,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,!,!,!,!,!,!,!,"ivan,_esli_by_u_tebja_byl_million_dollarov,_ja_uverena,_ty_by_kupil_etot_superkar..._uznai_otvet_zdes_https://vk.com/love1v#a138744776"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
394659921.0,zhenskii,34439.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c604317/v604317921/2fcb7/MnVDmuQFEbs.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
483430479.0,muzhskoi,28920.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c846520/v846520025/24ce2/OiIZshzJ_lo.jpg,,1,!,!,!,!,!,!,!,!,"abd_""poputnyi_transport""_universalnaja_poiskovaja_sistema_po_gruzopassazhirskii_perevozkam._"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
402468944.0,muzhskoi,43181.0,,,rossija,barnaul,,,!,,,kalligrafuturizm,,,rezko_negativnoe,neitralnoe,https://pp.userapi.com/c830108/v830108741/efa9f/9xmFx1-giVA.jpg,,1,!,!,🍍🍍🍍,ne_zhenat,!,!,um_i_kreativnost,razvleczenija_i_otdyh,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
326973524.0,muzhskoi,43221.0,,,ssha,Los_Angeles,,,!,,,!,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c840334/v840334050/7fb83/Iy8JwCI3l24.jpg,,1,ucziliscze*,university,!,vlublen,russkii*English*,ateist,umor_i_zhiznelubie,samorazvitie,"#tigrovyibum_prisoedenjaisja_ko_mne,_i_postav_etu_avatarku_(1/2)_k_sebe_na_nedelu"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
464783444.0,muzhskoi,43256.0,,,rossija,kazan,,,umerennye,,,velikie ludi,,,negativnoe,negativnoe,https://pp.userapi.com/c841433/v841433744/59dfe/0kQjpK4Ytog.jpg,,1,!,university,"esli_czelovek_dobivaetsja_uspeha,_to_ne_blagodarja_komu-to,_a_vopreki_vsem.",ne_zhenat,!,pravoslavie,um_i_kreativnost,karera_i_dengi,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
294936661.0,muzhskoi,!,,,rossija,astrahan,,,!,,,!,,,!,!,https://pp.userapi.com/c840335/v840335978/78cee/-QrfxBRklW8.jpg,,1,!,school,!,!,russkii*English*,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
239110228.0,muzhskoi,43462.0,,,ukraina,!,,,!,,,!,,,!,!,https://pp.userapi.com/c824411/v824411142/bcf5f/QIBfr9l_W2Y.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
248549463.0,muzhskoi,43416.0,,,rossija,novosibirsk,,,!,,,!,,,!,!,https://pp.userapi.com/c824200/v824200943/d2fbb/MvHNTM_LreE.jpg,,1,!,!,vo_vsem_vinovat_maks,!,!,siesta,dobrota_i_czestnost,razvleczenija_i_otdyh,"vnimanie_vsem_knigoczejam,_knigolubam_i_bibliofilam!_📚__nam_nuzhno_kak_minimum_6_czelovek_dlja_realizacii_programmy_knigoobmena._vy_mozhete_nahoditsja_v_luboi_toczke_zemnogo_shara_–_czem_dalshe_my_drug_ot_druga,_tem_interesnee!__vse,_czto_nuzhno_sdelat_–_kupit_odnu_svou_lubimuu_knigu,_tu_czto_sczitaete_nuzhnoi,_i_otpravit_ee_opredelennomu_czeloveku._vy,_v_svou_oczered,_poluczite_primerno_36_knig_na_svoi_adres.__esli_vam_ponravilas_ideja,_i_vy_gotovy_prinjat_uczastie_na_takih_uslovijah,_to_bystree_nazhimaite_""laik"",_i_ja_prishlu_vam_vse_detali_v_licznom_soobsczenii!_prijatnogo_cztenija!"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
312137815.0,muzhskoi,43312.0,,,rossija,izhevsk,,,!,,,!,,,neitralnoe,neitralnoe,https://pp.userapi.com/c841337/v841337490/738d8/uttqSkoiE9Q.jpg,,1,!,work,Èƫŧİňģĕɍ_♥,vlublen,russkii*ukraїnska*Polski*,!,umor_i_zhiznelubie,razvleczenija_i_otdyh,yyyyyyaaaaaaaa
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
427630682.0,muzhskoi,29499.0,,,rossija,vjazma,,,!,,,!,,,!,!,https://pp.userapi.com/c837639/v837639682/389bf/vTWdVRoYtyQ.jpg,,1,!,!,!,zhenat,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
427550810.0,muzhskoi,37993.0,,,rossija,saratov,,,!,,,!,,,!,!,https://pp.userapi.com/c824700/v824700648/135685/_ffll6eDfgc.jpg,,1,!,school,pff,est_drug,!,!,!,!,drug_takoe_nagovoril_pro_tebja..!_prjamo_zhut!_podrobnee_smotri_v_vk_prjamo_seiczas_tut:_✨_⭐_⭐_►_►_vk.com/provoker_◄_◄_⭐_⭐_✨!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
245663837.0,muzhskoi,!,,,ukraina,dnepropetrovsk_(dnepr),,,!,,,!,,,!,!,https://pp.userapi.com/c620819/v620819837/236cc/o9ElKas_-Eg.jpg,,1,!,school,mest_naczinaetsja,!,!,!,!,!,"ja_tolko_czto_uznal,_kto_menja_revnuet!___uznai,_kto_revnuet_tebja____tut:_♥_http://vk.com/app662272_232599627_♥"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
137871454.0,muzhskoi,43383.0,,,rossija,kirov,,,!,,,!,,,!,!,https://pp.userapi.com/c840320/v840320197/3d300/GqCuX9bY3Y0.jpg,,1,!,!,lublu_svou_malyshku_silno_silno♥♥♥♥♥,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487395426.0,muzhskoi,32908.0,,,!,!,,,!,,,!,,,!,!,https://sun9-7.userapi.com/c840423/v840423111/81e57/EKHFlMyhXaM.jpg,,1,!,!,🚲🚲🚲🚲🚲🚲🚲🚲🚲,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
405731429.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c830408/v830408748/9d554/22m3A4gyJYM.jpg,,1,!,!,#ne_objazatelno_pomnit_vsu_zhizn._vazhno_pomnit_lish__luczshie_ee_momenty.,!,!,!,!,!,to_czuvstvo_kogda_posle_zavtra_uezzhau_v_sanatorii_bez_interneta
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
19066984.0,muzhskoi,27878.0,,,rossija,omsk,,,kommunisticzeskie,,,!,,,!,!,https://pp.userapi.com/c844418/v844418325/39ac5/vAe9yAFdvBE.jpg,,1,prof. ucziliscze*,work,"vy_dumali,_czto_kuznecov_horoshii,_a_on_von_kakoi",zhenat,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
157300843.0,zhenskii,36177.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,university,vse_pizdec_poshli_vse_nahren,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
437756012.0,muzhskoi,43206.0,,,rossija,uljanovsk,,,!,,,!,,,!,!,https://pp.userapi.com/c834102/v834102605/f6429/Sp2Lds3tPus.jpg,,1,!,school,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
307861613.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
409743467.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c637429/v637429467/3d11c/ztbMycPMsCc.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
444242031.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487299179.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
473188460.0,zhenskii,35154.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c845218/v845218967/20af2/kGP1azfB_7o.jpg,,1,!,!,prodau_bazu_postavsczikov._otkryt_internet_magazin._pishite_v_ls_za_podrobnostjami!,!,!,!,!,!,"ja_so_svoei_doczenkoi.rosti_u_menja_samoi_luczshei,_zdorovoi,lubimaja_luboczka!lublu_tebja_moja_krasavica!ty_samaja_prekrasnaja_na_vsei_planete_doczka!moja_zhizn!!!"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
437397615.0,muzhskoi,43417.0,,,rossija,sankt-peterburg,,,!,,,!,,,!,!,https://pp.userapi.com/c840229/v840229732/20ba2/DMpbUgVN1nk.jpg,,1,!,!,"Ben_Brode,_Nooooooooo!",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
239861881.0,muzhskoi,!,,,ukraina,kiev,,,!,,,!,,,!,!,https://pp.userapi.com/c841234/v841234761/3bedf/nXknMlTolAo.jpg,,1,gimnazija*,work,uvelirnye_izdelija_v_naliczii_i_pod_zakaz💎remont_uvelirnyh_izdelii💍vstupaite_v_nashe_soobsczestvo_https://vk.com/jewelrystorecomua,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
391964793.0,muzhskoi,!,,,rossija,Хabarovsk,,,!,,,!,,,!,!,https://pp.userapi.com/c834303/v834303541/13d16f/zonPJPNgS2g.jpg,,1,!,!,sega-vintovar,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
229290107.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
405108861.0,muzhskoi,43200.0,,,rossija,nizhnevartovsk,,,!,,,!,,,!,!,https://pp.userapi.com/c840321/v840321408/74360/865uDxMvotg.jpg,,1,!,work,"reklama_v_@amoral.day_ls_byt,_a_ne_kazatsja_tasczi,_a_to_bomzhom_stanesh",!,!,!,!,!,"vsem_sovetuu_proiti_obuczenie!_ja_uzhe_naczinau_prohodit,_i_vam_sovetuu!"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
392069245.0,Хz,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
133273729.0,zhenskii,43301.0,,,rossija,kazan,,,!,,,!,,,!,!,https://pp.userapi.com/c845520/v845520983/1edc5/vBKgsw63KTs.jpg,,1,!,work,"oficialnyi_instruktor_vumfit,_vumbilding",!,!,!,!,!,"❤vsem,_kto_zabotitsja_o_svoem_zhenskom_zdorove,_tonuse_intimnyh_mysczc_i_semeinoi_garmonii_vazhno_ponimat,_czto_vumbilding_-_eto_ne_kakoe-to_""shou_blizosti""_dlja_muzhcziny,_eto_nastojasczee_iskusstvo_lubovnyh_otnoshenii_mezhdu_muzhczinoi_i_zhensczinoi.__☝da-da,_imenno_tak,_s_bolshoi_bukvy☺_ved_eto_celaja_filosofija,_ponimaja_kotoruu_vy_stanovites_dlja_svoego_edinstvennogo_samoi_zhelannoi_i_lubimoi_zhensczinoi_v_mire.💑__intimnaja_blizost_-_eto_ne_tolko_fiziczeskaja_sostavljausczaja,_no_i_duhovnaja._ved_vy_ne_byvaete_blizhe_drug_k_drugu,_czem_kogda_nahodites_naedine,_a_mezhdu_vami_vitaut_fluidy_i_jarkie_emocii💞__blizhaishie_zanjatija_dlja_noviczkov_kursa_vumfit:_✨14_maja_v_18.00_(veczernjaja_gruppa_po_budnjam)_✨19_maja_v_11.00_(gruppa_po_vyhodnym)__kurs_predstavljaet_soboi_5_nedel_trenirovok💪_zanjatija_prohodjat_1_raz_v_nedelu._v_gruppe_ot_2_do_6_devushek._zanjatija_prohodjat_bez_ogolenija_i_napominaut_obycznuu_fitnes_trenirovku👌_stoimost_13.500r,_personalnyi_trenazher_v_stoimost_vkluczen.__#vumbildingvkazani_#vumfitvkazani_#intimnajagimnastikavkazani"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
343443585.0,muzhskoi,43224.0,,,rossija,kondopoga,,,!,,,!,,,!,!,https://sun9-2.userapi.com/c840622/v840622000/5fb90/I87xHD8jGw4.jpg,,1,!,work,vse_slozhno...,!,!,!,!,!,primeril)
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
173164675.0,muzhskoi,29629.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c633129/v633129675/3363f/AwXX-QHJaLo.jpg,,1,!,!,professionalnaja_video-_i_Fotosemka_Full_HD_(DSLR-videosemka)_ot_Orloff_Production_Studio_tel._(097)496-63-53,!,ukraїnska*russkii*,!,!,!,professionalnaja_video-_i_fotosemka_full_hd_(dslr-videosemka)_ot_orloff_production_studio_tel._(097)496-63-53
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
382378115.0,zhenskii,32967.0,,,shveicarija,Zürich,,,!,,,!,,,!,!,https://pp.userapi.com/c847018/v847018424/3689e/bOMFjMZ8hic.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
